-1.4,0.0807564474478442685,0.0822642279434311824,0.083793112739541593,0.0853432422122209321,0.0869147544099089164,0.0885077849795172424,0.0901224670924547601,0.0917589313706366417,0.0934173058125145706,0.0950977157191654625
-1.3,0.0968002836204767141,0.0985251292014664056,0.100272369228777329,0.102042117477384113,0.103834484657553107,0.105649578342095034,0.107487502893950792,0.109348359394151052,0.111232245570190643,0.113139255724858927
-1.2,0.115069480665567662,0.117023007634218002,0.118999920237648528,0.121000298378706316,0.123024218187983219,0.125071751956259601,0.127142968067697879,0.129237930933828242,0.13135670092836895,0.13349933432292359
-1.1,0.135665883223597636,0.137856395508576588,0.14007091476670783,0.142309480237128262,0.144572126749979554,0.146858884668252679,0.149169779830803196,0.151504833496578408,0.153864062290097323,0.156247478148223958
-1,0.158655088268274189,0.161086895057495966,0.163542896083962297,0.166023084028915927,0.168527446640604189,0.171055966689641961,0.173608621925940137,0.176185385037236406,0.178786223609264579,0.181411100087597996
-0.9,0.184059971741201927,0.186732790627729145,0.189429503560592119,0.192150052077844528,0.194894372412903972,0.197662395467146964,0.20045404678440641,0.203269246527400904,0.206107909456124273,0.208969944908222845
-0.8,0.211855256781386955,0.214763743517782234,0.217695298090545162,0.220649807992366356,0.223627155226184004,0.226627216298008713,0.229649862211899986,0.232694958467113346,0.235762365057436003,0.238851936472727761
-0.7,0.241963521702682649,0.24509696424282556,0.248252102102756915,0.251428767816657129,0.254626788456061357,0.25784598564491373,0.261086175576908945,0.264347169035127806,0.267628771413971892,0.270930782743401285
-0.6,0.274252997715477817,0.277595205713215013,0.28095719084173448,0.28433873196172712,0.287739602725216121,0.29115957161361733,0.294598401978091144,0.298055852082178694,0.301531675146713636,0.305025619396999491
-0.5,0.308537428112241027,0.312066839677216761,0.315613587636178269,0.319177400748960547,0.322758003049286287,0.326355113905245493,0.329968448081930512,0.333597715806205113,0.337242622833584903,0.340902870517204986
-0.4,0.344578155878849408,0.348268171682015566,0.351972606506985474,0.355691144827874375,0.359423467091625966,0.363169249798922167,0.366928165586974085,0.370699883314159593,0.374484068146471704,0.378280381645740711
-0.3,0.382088481859591841,0.385908023413099043,0.389738657602094362,0.393580032488091232,0.397431792994778939,0.40129358100604441,0.405165035465476474,0.409045792477306705,0.412935485408740002,0.416833744993627067
-0.2,0.420740199437430074,0.424654474523431877,0.428576193720138301,0.432504978289822193,0.436440447398157165,0.440382218224888165,0.444329906075485312,0.448283124493726775,0.452241485375155787,0.456204599081356289
-0.1,0.460172074554991182,0.464143519435546536,0.468118540175724711,0.472096742158428833,0.476077729814280671,0.480061106739613597,0.484046475814881975,0.488033439323428016,0.492021599070546923,0.496010556502790907
2e-15,0.499999912827452498,0.503989269132167474,0.507978226504577594,0.511966386151993339,0.515953349520996824,0.519938718416925095,0.523922095123174125,0.527903082520263927,0.531881284204605401,0.53585630460690964
0.1,0.53982774911018089,0.543795224167234351,0.5477583374176806,0.551716697804318651,0.555669915688880111,0.55961760296706733,0.563559373182828989,0.567494841641817024,0.571423625523969408,0.575345343995163893
0.2,0.579259618317888491,0.583166071960875095,0.587064330707643424,0.5909540227639032,0.594834778863763237,0.59870623237469698,0.602568019401214841,0.606419778887194655,0.610261152716822379,0.614091785814096208
0.3,0.617911326240848208,0.621719425293238631,0.62551573759667904,0.62929992119914153,0.633071637662812337,0.636830552154049336,0.640576333531603993,0.644308654433069558,0.64802719135951847,0.65173162475829313
0.4,0.655421639103915485,0.65909692297708204,0.662757169141712309,0.666402074620019851,0.670031340765576493,0.673644673334341563,0.677241782553629341,0.680822383188989274,0.684386194608974832,0.687932940847778331
0.5,0.691462350665710336,0.694974157607503699,0.698468100058423729,0.70194392129816725,0.705401369552534899,0.708840198042862293,0.712260165033197113,0.715661033875210689,0.719042573050833949,0.722404556212609084
0.6,0.725746762221749685,0.729068975183903516,0.732370984482613489,0.735652584810473823,0.73891357619797975,0.742153441067710879,0.745372638256563255,0.748570658895967482,0.751747324609867698,0.754902462469799055
0.7,0.758035905009941965,0.761147490239896855,0.764237061655188611,0.76730446824551127,0.77034956450072463,0.773372210414615905,0.776372271486440614,0.779349618720258264,0.78230412862207946,0.785235683194842387
0.8,0.788144169931237668,0.791029481804401781,0.793891517256500353,0.796730180185223723,0.799545379928218218,0.802337031245477667,0.80510505429972066,0.807849374634780105,0.810569923152032519,0.813266636084895494
0.9,0.815939454971422712,0.818588326625026646,0.821213203103360063,0.823814041675388237,0.826390804786684508,0.828943460022982684,0.831471980072020455,0.833976342683708718,0.836456530628662346,0.83891253165512868
1,0.841344338444350462,0.84375194856440069,0.846135364422527326,0.848494593216046243,0.850829646881821456,0.853140542044371975,0.855427299962645102,0.857689946475496396,0.859928511945916831,0.862143031204048073
1.1,0.864333543489027027,0.866500092389701077,0.868642725784255715,0.870761495778796422,0.872856458644926785,0.874927674756365065,0.876975208524641447,0.87899912833391835,0.880999506474976141,0.882976419078406667
1.2,0.884929946047057009,0.886860170987765746,0.888767181142434032,0.890651067318473623,0.892511923818673884,0.894349848370529642,0.896164942055071571,0.897957309235240566,0.89972705748384735,0.901474297511158276
1.3,0.903199143092147968,0.904901710993459221,0.906582120900110112,0.908240495341988038,0.909876959620169922,0.911491641733107443,0.91308467230271577,0.914656184500403756,0.916206313973083096,0.917735198769193503
1.4,0.919242979264780417,0.920729798089661183,0.922195800053715222,0.923641132073333005,0.925065943098058157,0.926470384037456401,0.927854607688244418,0.929218768661711097,0.930563023311463026,0.931887529661525347
1.5,0.933192447334828576,0.934477937482111152,0.935744162711266894,0.936991287017165853,0.938219475711976272,0.9394288953560147,0.94061971368915061,0.941792099562791055,0.942946222872470255,0.944082254491068214
1.6,0.945200366202681689,0.946300730637170192,0.947383521205398809,0.948448912035198964,0.949497077908067448,0.950528194196623285,0.951542436802841232,0.952539982097079933,0.953521006857922039,0.954485688212842754
1.7,0.955434203579722567,0.956366730609219123,0.957283447128012488,0.958184531082937222,0.959070160486014002,0.959940513360392716,0.960795767687218242,0.961636101353429402,0.962461692100500778,0.963272717474136435
1.8,0.964069354774923794,0.964851781009955237,0.965620172845424275,0.96637470656020247,0.96711555800040252,0.967842902534932317,0.968556915012044066,0.969257769716881891,0.96994564033003072,0.970620699887068561
1.9,0.971283120739123691,0.971933074514437598,0.972570732080933949,0.973196263509793248,0.973809838040032222,0.974411624044086433,0.975001788994394023,0.97558049943097799,0.976147920930023732,0.976704218073448244
2,0.977249554419456679,0.977784092474081542,0.978307993663699336,0.978821418308518884,0.979324525597035265,0.97981747356144264,0.98030041905399899,0.980773517724335262,0.981236923997701023,0.981690791054138369
2.1,0.982135270808575405,0.982570513891830238,0.982996669632516178,0.983413886039838297,0.983822309787271402,0.984222086197108972,0.98461335922587244,0.984996271450569842,0.985370964055792607,0.985737576821639006
2.2,0.986096248112452525,0.986447114866363213,0.986790312585619805,0.987125975327700233,0.987454235697187971,0.987775224838401423,0.98808907242876345,0.988395906672897953,0.988695854297440273,0.98898904054654808
2.3,0.989275589178099287,0.989555622460563399,0.989829261170532617,0.990096624590898979,0.990357830509663737,0.990612995219365007,0.990862233517109871,0.991105658705196879,0.991343382592315023,0.991575538432658793
2.4,0.991802188636000001,0.992023464033783882,0.992239470483141212,0.992450312361744789,0.992656092572173052,0.992856912546752264,0.993052872252863422,0.993244070198700109,0.993430603439463498,0.993612567583980919
2.5,0.993790056801734348,0.993963163830285356,0.994131979983083136,0.994296595157642243,0.99445709784407699,0.994613575133979274,0.994766112729627022,0.994914794953510364,0.995059704758162842,0.99520092373628515
2.6,0.995338532131148985,0.995472608847268705,0.995603231461328785,0.995730476233355044,0.995854418118117904,0.995975130776756058,0.996092686588609086,0.99620715666324777,0.996318610852690997,0.996427117763798343
2.7,0.996532744770827587,0.996635558028146633,0.996735622483089456,0.996833001888945909,0.996927758818075422,0.997019954675134801,0.9971096497104105,0.997196903033246041,0.997281772625555337,0.997364315355412925
2.8,0.997444586990712312,0.997522642212883861,0.997598534630663767,0.997672316793905985,0.997744040207429055,0.997813755344890084,0.997881511662678244,0.997947357613820424,0.998011340661891815,0.998073507294924461
2.9,0.998133903039306952,0.998192572473668674,0.998249559242742214,0.998304906071197704,0.998358654777443091,0.998410846287384536,0.998461520648141256,0.998510717041709435,0.998558473798569921,0.998604828411234597
3,0.998649817547726661,0.998693477064989968,0.99873584202222304,0.998776946694133307,0.998816824584107478,0.998855508437294006,0.998893030253593839,0.998929421300555816,0.998964712126173156,0.998998932571577827
3.1,0.999032111783629503,0.999064278227396185,0.999095459698523607,0.999125683335490728,0.99915497563174875,0.999183362447741281,0.999210869022803361,0.99923751998693724,0.999263339372462939,0.999288350625541733
3.2,0.999312576617570856,0.999336039656447827,0.999358761497702973,0.999380763355498775,0.999402065913494862,0.999422689335577548,0.999442653276452906,0.999461976892102538,0.999480678850101295,0.999498777339796253
3.3,0.999516290082346418,0.999533234340622702,0.999549626928967854,0.999565484222815984,0.999580822168171655,0.999595656290948326,0.999610001706166265,0.999623873127009919,0.999637284873744989,0.999650250882495436
3.4,0.999662784713880683,0.999674899561513482,0.999686608260358869,0.999697923294954738,0.999708856807494617,0.999719420605773324,0.999729626170996189,0.999739484665452622,0.999749006940054855,0.99975820354174273
